"n.trees" "interaction.depth" "shrinkage" "acc"
2700 5 0.001 0.798019323671498
1800 6 0.001 0.784830917874396
600 1 0.01 0.771497584541063
2700 6 0.01 0.765072463768116
3000 3 0.001 0.774106280193237
1800 5 0.001 0.769371980676329
2700 1 0.001 0.755990338164251
1800 1 0.001 0.793623188405797
300 6 0.01 0.78
600 5 0.01 0.762512077294686
