"n.trees" "interaction.depth" "shrinkage" "acc"
1200 4 0.01 0.787004830917874
3000 5 0.001 0.793671497584541
3000 1 0.001 0.771545893719807
300 3 0.01 0.760676328502415
3000 4 0.001 0.778502415458937
300 6 0.01 0.776086956521739
1500 5 0.01 0.762608695652174
1800 1 0.001 0.791449275362319
900 1 0.01 0.773333333333333
2400 6 0.01 0.760386473429952
