"n.trees" "interaction.depth" "shrinkage" "acc"
2700 3 0.001 0.795845410628019
3000 3 0.001 0.789227053140097
300 4 0.01 0.76719806763285
1200 1 0.01 0.760628019323672
2700 5 0.001 0.778502415458937
2100 6 0.001 0.771642512077295
1500 4 0.01 0.771352657004831
2100 1 0.001 0.791400966183575
300 2 0.01 0.775555555555556
600 5 0.01 0.76256038647343
