"n.trees" "interaction.depth" "shrinkage" "acc"
2100 3 0.01 0.791497584541063
300 4 0.01 0.793671497584541
2400 5 0.001 0.778115942028985
2400 1 0.01 0.765072463768116
2700 2 0.001 0.78743961352657
3000 1 0.001 0.764927536231884
900 3 0.01 0.760386473429952
900 5 0.01 0.795893719806763
1500 1 0.01 0.782222222222222
600 1 0.01 0.767053140096618
