"n.trees" "interaction.depth" "shrinkage" "acc"
3000 2 0.001 0.791400966183575
2700 4 0.001 0.791449275362319
3000 4 0.001 0.778164251207729
3000 6 0.01 0.767536231884058
3000 4 0.001 0.774106280193237
1500 5 0.001 0.769371980676329
2700 5 0.01 0.755893719806763
900 5 0.01 0.800289855072464
1200 1 0.01 0.788888888888889
600 1 0.01 0.76487922705314
