"n.trees" "interaction.depth" "shrinkage" "acc"
1800 2 0.001 0.695632653061224
2100 1 0.01 0.689877551020408
1200 2 0.01 0.685632653061224
3000 7 0.01 0.677265306122449
1200 6 0.01 0.707673469387755
2400 1 0.01 0.705551020408163
300 2 0.01 0.691551020408163
1200 2 0.01 0.682816326530612
1800 3 0.001 0.675795918367347
900 1 0.01 0.66730612244898
