"n.trees" "interaction.depth" "shrinkage" "acc"
3000 5 0.001 0.701918367346939
1500 1 0.01 0.705836734693878
300 7 0.01 0.689673469387755
900 7 0.01 0.679142857142857
1500 6 0.01 0.744
3000 1 0.01 0.707469387755102
600 6 0.01 0.711714285714286
1200 1 0.01 0.700979591836735
300 6 0.01 0.695877551020408
1800 1 0.01 0.677510204081633
