"n.trees" "interaction.depth" "shrinkage" "acc"
900 3 0.001 0.683632653061224
2700 6 0.001 0.673755102040816
600 1 0.01 0.687632653061224
300 2 0.01 0.67330612244898
2100 7 0.001 0.719673469387755
2100 1 0.01 0.677224489795918
600 2 0.01 0.679591836734694
300 2 0.01 0.676734693877551
900 7 0.001 0.671551020408163
900 2 0.01 0.661428571428571
