"n.trees" "interaction.depth" "shrinkage" "acc"
2400 5 0.001 0.683755102040816
2100 3 0.001 0.687795918367347
300 4 0.01 0.675632653061225
1800 1 0.01 0.67934693877551
900 4 0.01 0.719714285714286
2700 1 0.01 0.707673469387755
1200 2 0.01 0.685428571428571
1500 7 0.001 0.682897959183673
3000 2 0.001 0.673591836734694
900 1 0.01 0.675428571428571
