"n.trees" "interaction.depth" "shrinkage" "acc"
2400 2 0.001 0.689591836734694
2100 1 0.01 0.689836734693878
300 7 0.01 0.681591836734694
300 7 0.01 0.677142857142857
2100 3 0.01 0.707755102040816
900 3 0.01 0.701591836734694
300 2 0.01 0.683510204081633
1500 1 0.01 0.686897959183673
900 1 0.01 0.683836734693878
900 1 0.01 0.671551020408163
