"n.trees" "interaction.depth" "shrinkage" "acc"
2400 7 0.001 0.701918367346939
2100 1 0.01 0.701959183673469
300 7 0.01 0.693632653061224
1500 7 0.01 0.685224489795918
3000 6 0.01 0.744
2400 1 0.01 0.709469387755102
300 5 0.01 0.711673469387755
2100 1 0.01 0.686897959183673
2100 1 0.01 0.683918367346939
1800 1 0.01 0.671469387755102
