"n.trees" "interaction.depth" "shrinkage" "acc"
1200 1 0.001 0.691632653061224
1800 1 0.01 0.673714285714286
600 1 0.01 0.687632653061224
300 7 0.01 0.671265306122449
300 5 0.01 0.689795918367347
2400 1 0.01 0.687265306122449
1500 4 0.001 0.673387755102041
1500 4 0.001 0.674938775510204
1500 5 0.001 0.667551020408163
900 2 0.01 0.66530612244898
