"n.trees" "interaction.depth" "shrinkage" "acc"
3000 5 0.001 0.742753623188406
2700 5 0.001 0.744830917874396
1200 5 0.001 0.749371980676328
2700 1 0.001 0.749565217391304
2400 5 0.001 0.765265700483092
600 5 0.01 0.751690821256039
1200 2 0.01 0.773816425120773
2100 5 0.001 0.778212560386473
600 3 0.001 0.771111111111111
900 3 0.01 0.74951690821256
