"n.trees" "interaction.depth" "shrinkage" "acc"
1200 5 0.01 0.762946859903382
300 5 0.01 0.753816425120773
2100 3 0.01 0.773816425120773
600 2 0.01 0.76719806763285
600 5 0.01 0.78951690821256
1200 1 0.01 0.776135265700483
900 2 0.001 0.773719806763285
2400 1 0.01 0.789371980676329
600 5 0.01 0.775555555555556
300 5 0.001 0.76048309178744
