"n.trees" "interaction.depth" "shrinkage" "acc"
300 1 0.01 0.744927536231884
900 3 0.01 0.749371980676328
1200 5 0.001 0.755990338164251
900 5 0.01 0.742946859903382
900 2 0.001 0.751835748792271
2100 5 0.001 0.758212560386473
1500 3 0.01 0.776086956521739
300 4 0.01 0.778164251207729
300 3 0.01 0.768888888888889
600 4 0.01 0.753816425120773
