"n.trees" "interaction.depth" "shrinkage" "acc"
2100 1 0.001 0.740579710144928
600 3 0.01 0.751545893719807
600 3 0.01 0.74487922705314
2400 5 0.001 0.738454106280193
2700 1 0.01 0.751884057971015
600 3 0.01 0.760386473429952
1200 2 0.01 0.762753623188406
2700 4 0.001 0.780386473429952
2100 1 0.001 0.773333333333333
2700 4 0.001 0.758405797101449
