"knn" "accuracy"
0.000498657718120805 0.363636363636364
3.45234899328859e-06 0.454545454545455
3.45234899328859e-06 0.436363636363636
1.01570469798658e-05 0.527272727272727
0.000432214765100671 0.462962962962963
0.00056510067114094 0.509090909090909
9.48657718120805e-06 0.537037037037037
0.000232885906040268 0.418181818181818
1.01570469798658e-05 0.436363636363636
9.48657718120805e-06 0.4
