"knn" "accuracy"
0.00565652173913044 0.509090909090909
0.00625792642140468 0.563636363636364
1e-05 0.363636363636364
0.00244903010033445 0.563636363636364
0.00726026755852843 0.481481481481481
0.00719344481605351 0.6
0.00786167224080268 0.444444444444444
0.00214832775919732 0.418181818181818
0.00956565217391304 0.490909090909091
0.00615769230769231 0.527272727272727
