"n.trees" "interaction.depth" "shrinkage" "acc"
1200 1 0.01 0.729918367346939
900 1 0.01 0.698040816326531
600 2 0.01 0.699673469387755
1200 3 0.01 0.703632653061224
600 5 0.01 0.700040816326531
3000 1 0.01 0.711387755102041
600 4 0.001 0.683551020408163
3000 3 0.001 0.693020408163265
1200 3 0.01 0.715795918367347
3000 1 0.01 0.697551020408163
