"n.trees" "interaction.depth" "shrinkage" "acc"
1200 1 0.01 0.729918367346939
900 1 0.01 0.698040816326531
600 2 0.01 0.699673469387755
1200 3 0.01 0.705632653061224
1200 1 0.01 0.699877551020408
3000 1 0.01 0.709387755102041
600 5 0.001 0.683510204081633
3000 3 0.001 0.693020408163265
1200 3 0.01 0.713755102040816
3000 1 0.01 0.697551020408163
