"n.trees" "interaction.depth" "shrinkage" "acc"
1200 1 0.01 0.723959183673469
900 1 0.01 0.695918367346939
600 2 0.01 0.695591836734694
3000 1 0.01 0.705673469387755
600 4 0.01 0.685795918367347
1500 1 0.01 0.69734693877551
600 6 0.001 0.679591836734694
2400 1 0.01 0.692775510204082
2100 2 0.01 0.721836734693878
900 3 0.01 0.703795918367347
