"n.trees" "interaction.depth" "shrinkage" "acc"
1200 1 0.01 0.732
2100 1 0.01 0.699877551020408
600 2 0.01 0.693755102040816
1800 2 0.01 0.705959183673469
1800 4 0.01 0.717673469387755
2700 1 0.01 0.68730612244898
1200 4 0.001 0.687551020408163
3000 5 0.001 0.690857142857143
2100 6 0.01 0.713877551020408
600 3 0.01 0.699836734693878
