"n.trees" "interaction.depth" "shrinkage" "acc"
1200 1 0.01 0.715877551020408
1200 1 0.01 0.682
2400 5 0.001 0.701714285714286
1200 2 0.01 0.687510204081633
600 6 0.01 0.709959183673469
2400 1 0.01 0.697387755102041
1200 1 0.01 0.685551020408163
1200 1 0.01 0.690938775510204
1800 1 0.01 0.713755102040816
600 5 0.01 0.693673469387755
