"n.trees" "interaction.depth" "shrinkage" "acc"
1500 3 0.001 0.685428571428571
2400 1 0.01 0.687714285714286
900 5 0.001 0.693836734693878
2100 2 0.01 0.683387755102041
600 2 0.01 0.697836734693878
1800 2 0.01 0.681183673469388
600 4 0.001 0.681632653061224
900 1 0.01 0.683020408163265
3000 6 0.001 0.709918367346939
1200 2 0.01 0.673428571428571
