"ensemble" "accuNCV" "last"
"1-2" NA NA
"1-2" 0.692404081632653 1
"1-2-3" 0.687738775510204 0
"1-2-4" 0.692673469387755 1
"1-2-4-5" 0.691840816326531 0
"1-2-4-6" 0.697836734693878 1
"1-2-4-6-7" 0.703261224489796 1
"1-2-4-6-7-8" 0.703036734693878 0
"1-2-4-6-7-9" 0.700228571428571 0
"1-2-4-6-7-10" 0.702869387755102 0
"1-2-4-6-7-11" 0.698636734693878 0
"1-2-4-6-7-12" 0.698428571428571 0
