"n.trees" "interaction.depth" "shrinkage" "acc"
900 1 0.01 0.66930612244898
3000 1 0.001 0.673551020408163
900 1 0.01 0.679020408163265
600 2 0.01 0.687428571428571
1500 2 0.001 0.665673469387755
600 3 0.01 0.679795918367347
2100 2 0.001 0.679959183673469
3000 1 0.001 0.675591836734694
2100 4 0.01 0.67730612244898
2700 4 0.001 0.679714285714286
