"knn" "accuracy"
5170.56856187291 0.672727272727273
1802.67558528428 0.436363636363636
4249.16387959866 0.545454545454545
500 0.545454545454545
2596.98996655518 0.537037037037037
4376.25418060201 0.581818181818182
7394.64882943144 0.592592592592593
2628.76254180602 0.509090909090909
6505.01672240803 0.527272727272727
2056.85618729097 0.436363636363636
