"n.trees" "interaction.depth" "shrinkage" "acc"
600 5 0.01 0.755942028985507
900 1 0.01 0.753913043478261
900 5 0.01 0.769227053140097
3000 4 0.001 0.760579710144928
600 3 0.01 0.771932367149758
2100 5 0.001 0.771449275362319
3000 5 0.001 0.769275362318841
300 2 0.01 0.798212560386473
900 2 0.001 0.78
2700 5 0.001 0.762705314009662
