"n.trees" "interaction.depth" "shrinkage" "acc"
1800 4 0.01 0.767053140096618
2100 5 0.001 0.751497584541063
900 3 0.01 0.753623188405797
3000 5 0.001 0.760628019323672
600 3 0.01 0.760724637681159
2700 4 0.001 0.778115942028985
900 3 0.01 0.775942028985507
3000 5 0.001 0.782657004830918
600 4 0.001 0.784444444444444
900 4 0.001 0.760531400966184
