"n.trees" "interaction.depth" "shrinkage" "acc"
2400 2 0.001 0.650816326530612
1500 1 0.01 0.669428571428571
600 2 0.001 0.658979591836735
600 3 0.01 0.648938775510204
1200 1 0.01 0.659918367346939
2100 4 0.001 0.661387755102041
900 1 0.01 0.665959183673469
2100 3 0.001 0.675510204081633
900 1 0.01 0.622489795918367
600 2 0.01 0.653183673469388
