"n.trees" "interaction.depth" "shrinkage" "acc"
2700 2 0.001 0.671142857142857
1500 1 0.01 0.677836734693878
900 4 0.001 0.671102040816327
2100 1 0.01 0.642897959183673
3000 2 0.001 0.661836734693878
1500 1 0.01 0.675387755102041
1200 3 0.001 0.668040816326531
2700 4 0.001 0.697673469387755
1800 1 0.001 0.65530612244898
1500 2 0.01 0.66734693877551
