"n.trees" "interaction.depth" "shrinkage" "acc"
2100 1 0.01 0.685510204081633
3000 3 0.001 0.679632653061224
2100 4 0.001 0.683183673469388
2400 2 0.01 0.665265306122449
600 4 0.01 0.653632653061225
300 3 0.01 0.685877551020408
600 1 0.01 0.67
3000 4 0.001 0.695591836734694
3000 2 0.01 0.667510204081633
2700 4 0.001 0.671551020408163
