"n.trees" "interaction.depth" "shrinkage" "acc"
600 6 0.001 0.736
600 1 0.01 0.693510204081633
900 2 0.01 0.701632653061224
1200 1 0.01 0.685755102040816
2700 1 0.01 0.687632653061224
900 4 0.01 0.669387755102041
1200 2 0.01 0.687591836734694
2100 3 0.01 0.751551020408163
1200 2 0.01 0.726204081632653
1200 2 0.01 0.717551020408163
