"n.trees" "interaction.depth" "shrinkage" "acc"
2400 3 0.001 0.691632653061224
2400 1 0.01 0.685836734693878
600 4 0.01 0.70534693877551
2700 2 0.001 0.675183673469388
1800 1 0.01 0.685510204081633
900 3 0.01 0.67730612244898
1200 1 0.01 0.647183673469388
300 4 0.01 0.705224489795918
1200 4 0.001 0.711959183673469
1800 2 0.01 0.693469387755102
