"n.trees" "interaction.depth" "shrinkage" "acc"
300 2 0.01 0.717959183673469
600 1 0.01 0.693673469387755
600 5 0.01 0.703510204081633
2100 1 0.01 0.685714285714286
900 1 0.01 0.685632653061224
1200 4 0.01 0.669428571428571
1200 2 0.01 0.673591836734694
1800 3 0.01 0.733265306122449
3000 2 0.01 0.715836734693878
2100 2 0.01 0.707224489795918
