"n.trees" "interaction.depth" "shrinkage" "acc"
600 1 0.01 0.727836734693878
600 1 0.01 0.691591836734694
1200 1 0.01 0.695469387755102
2100 1 0.01 0.691755102040816
1200 1 0.01 0.687469387755102
2400 2 0.01 0.697632653061224
900 6 0.01 0.683387755102041
900 5 0.01 0.729224489795918
1200 2 0.01 0.718081632653061
2700 4 0.01 0.70930612244898
