"n.trees" "interaction.depth" "shrinkage" "acc"
600 6 0.001 0.703795918367347
2700 1 0.01 0.66730612244898
900 2 0.01 0.699428571428571
2400 1 0.01 0.677755102040816
2100 1 0.01 0.695510204081633
2400 2 0.01 0.68334693877551
1800 6 0.001 0.661591836734694
900 4 0.01 0.725142857142857
900 3 0.01 0.719959183673469
900 1 0.01 0.703591836734694
