"n.trees" "interaction.depth" "shrinkage" "acc"
2100 2 0.001 0.719918367346939
2400 1 0.01 0.681183673469388
600 2 0.01 0.689591836734694
2100 1 0.01 0.689755102040816
2100 4 0.01 0.695632653061224
2400 6 0.01 0.697714285714286
1500 2 0.01 0.671551020408163
600 3 0.01 0.721265306122449
1200 2 0.01 0.718081632653061
1800 4 0.01 0.725673469387755
