"n.trees" "interaction.depth" "shrinkage" "acc"
300 1 0.01 0.63130612244898
3000 6 0.01 0.633102040816326
600 1 0.01 0.665265306122449
1500 3 0.001 0.630897959183674
600 5 0.01 0.64534693877551
3000 4 0.01 0.633183673469388
3000 4 0.01 0.64534693877551
1200 3 0.01 0.66269387755102
1500 5 0.01 0.663551020408163
600 6 0.01 0.661142857142857
