"n.trees" "interaction.depth" "shrinkage" "acc"
1800 6 0.001 0.715918367346939
1500 1 0.01 0.663551020408163
900 1 0.01 0.691673469387755
1500 3 0.01 0.675387755102041
600 2 0.01 0.687755102040816
2700 6 0.01 0.691673469387755
1800 1 0.01 0.667510204081633
1800 3 0.01 0.731183673469388
1200 2 0.01 0.715918367346939
900 3 0.01 0.70530612244898
