"n.trees" "interaction.depth" "shrinkage" "acc"
3000 2 0.01 0.732163265306122
900 1 0.01 0.681469387755102
900 1 0.01 0.695510204081633
2400 1 0.01 0.671673469387755
300 4 0.01 0.695755102040816
2400 4 0.001 0.679265306122449
2100 1 0.01 0.669387755102041
1800 3 0.01 0.723102040816327
2100 6 0.001 0.710040816326531
3000 6 0.01 0.723632653061224
