"n.trees" "interaction.depth" "shrinkage" "acc"
600 1 0.01 0.727836734693878
600 1 0.01 0.691591836734694
1200 1 0.01 0.695469387755102
2100 1 0.01 0.691755102040816
1200 1 0.01 0.687469387755102
2100 4 0.01 0.697673469387755
1200 4 0.01 0.687469387755102
1200 3 0.01 0.729102040816327
1200 2 0.01 0.720081632653061
3000 3 0.01 0.709387755102041
