"n.trees" "interaction.depth" "shrinkage" "acc"
600 5 0.001 0.703714285714286
600 4 0.01 0.667387755102041
3000 6 0.001 0.697591836734694
2100 1 0.01 0.685591836734694
3000 1 0.01 0.687469387755102
1200 3 0.01 0.68134693877551
3000 1 0.01 0.665551020408163
2400 3 0.01 0.710979591836735
600 5 0.01 0.709959183673469
600 1 0.01 0.691387755102041
