"n.trees" "interaction.depth" "shrinkage" "acc"
1500 1 0.01 0.691510204081633
1800 5 0.01 0.675551020408163
600 2 0.01 0.675183673469388
2100 6 0.01 0.654775510204082
600 3 0.01 0.669877551020408
2100 1 0.01 0.693959183673469
1200 4 0.001 0.686326530612245
300 4 0.01 0.695795918367347
2100 2 0.01 0.671510204081633
900 2 0.01 0.679428571428571
