"n.trees" "interaction.depth" "shrinkage" "acc"
2700 3 0.001 0.68730612244898
1500 3 0.01 0.677551020408163
1800 1 0.001 0.669102040816327
1800 5 0.01 0.646775510204082
1200 1 0.01 0.67
2700 5 0.001 0.665632653061224
2400 4 0.001 0.678204081632653
300 5 0.01 0.671510204081633
2400 6 0.01 0.642734693877551
3000 5 0.001 0.651183673469388
