"n.trees" "interaction.depth" "shrinkage" "acc"
1800 5 0.001 0.695591836734694
2700 2 0.001 0.67734693877551
1200 1 0.01 0.652816326530612
900 5 0.01 0.652979591836735
300 3 0.01 0.677918367346939
1200 1 0.01 0.669469387755102
2400 2 0.001 0.688408163265306
3000 4 0.001 0.693469387755102
600 6 0.01 0.646897959183673
2400 6 0.001 0.675224489795918
