"n.trees" "interaction.depth" "shrinkage" "acc"
600 5 0.001 0.773816425120773
1800 4 0.001 0.782705314009662
900 5 0.001 0.762753623188406
1500 3 0.01 0.729613526570048
2400 1 0.001 0.765169082125604
300 1 0.01 0.764975845410628
2700 1 0.001 0.753768115942029
600 3 0.01 0.784830917874396
1200 3 0.01 0.773333333333333
900 1 0.01 0.764975845410628
