"n.trees" "interaction.depth" "shrinkage" "acc"
2400 4 0.001 0.787053140096618
300 2 0.01 0.789371980676329
300 3 0.01 0.764830917874396
3000 3 0.01 0.76280193236715
1500 2 0.001 0.769613526570048
2700 2 0.01 0.778454106280193
900 1 0.01 0.749468599033816
1500 5 0.001 0.78719806763285
600 1 0.01 0.777777777777778
1800 1 0.01 0.760434782608696
