"n.trees" "interaction.depth" "shrinkage" "acc"
3000 5 0.001 0.791594202898551
2100 2 0.01 0.787101449275362
2400 1 0.01 0.784830917874396
2700 2 0.01 0.765072463768116
900 1 0.01 0.769613526570048
300 4 0.01 0.778164251207729
600 1 0.01 0.756086956521739
2100 2 0.001 0.789275362318841
600 5 0.01 0.777777777777778
1800 1 0.01 0.758260869565217
