"n.trees" "interaction.depth" "shrinkage" "acc"
1800 1 0.01 0.778115942028985
600 3 0.001 0.782705314009662
300 3 0.01 0.778115942028985
300 4 0.01 0.756135265700483
2100 1 0.001 0.76743961352657
1200 1 0.01 0.773816425120773
2700 1 0.01 0.760386473429952
2700 1 0.001 0.793671497584541
300 5 0.01 0.775555555555556
3000 4 0.001 0.753671497584541
