"n.trees" "interaction.depth" "shrinkage" "acc"
600 5 0.001 0.780434782608696
2400 4 0.001 0.778164251207729
2400 5 0.001 0.76487922705314
2400 1 0.01 0.745072463768116
3000 1 0.001 0.76743961352657
2700 1 0.001 0.760531400966184
1200 2 0.001 0.744927536231884
600 1 0.01 0.789275362318841
600 3 0.01 0.773333333333333
2700 1 0.01 0.760628019323672
