"n.trees" "interaction.depth" "shrinkage" "acc"
1500 1 0.001 0.771545893719807
2400 4 0.001 0.787053140096618
300 4 0.01 0.767053140096618
1200 2 0.01 0.731835748792271
2400 1 0.001 0.769661835748792
600 2 0.001 0.749371980676328
1200 2 0.001 0.736086956521739
600 1 0.01 0.782657004830918
900 2 0.01 0.762222222222222
600 1 0.01 0.753913043478261
