"n.trees" "interaction.depth" "shrinkage" "acc"
600 5 0.01 0.787149758454106
900 3 0.001 0.78487922705314
300 4 0.01 0.773719806763285
2400 4 0.001 0.756135265700483
1200 3 0.001 0.769613526570048
600 4 0.01 0.778260869565217
300 4 0.01 0.751690821256039
1500 1 0.01 0.789275362318841
2400 3 0.001 0.78
900 1 0.01 0.755893719806763
