"ensemble" "accuNCV" "last"
"1-2" NA NA
"1-2" 0.766492753623188 1
"1-2-3" 0.761140096618357 0
"1-2-4" 0.766468599033816 0
"1-2-5" 0.765594202898551 0
"1-2-6" 0.773753623188406 1
"1-2-6-7" 0.772661835748792 0
"1-2-6-8" 0.772700483091787 0
"1-2-6-9" 0.771961352657005 0
"1-2-6-10" 0.768657004830918 0
"1-2-6-11" 0.772009661835749 0
"1-2-6-12" 0.775777777777778 1
