"knn" "accuracy"
0.0502622073578595 0.436363636363636
0.0469180602006689 0.509090909090909
0.150586622073579 0.527272727272727
0.143898327759197 0.527272727272727
0.0469180602006689 0.509090909090909
0.0536063545150502 0.527272727272727
0.147242474916388 0.509090909090909
0.123833444816054 0.625
0.15727491638796 0.563636363636364
0.143898327759197 0.563636363636364
