"n.trees" "interaction.depth" "shrinkage" "acc"
1200 6 0.001 0.705795918367347
1200 1 0.01 0.715836734693878
600 7 0.01 0.689510204081633
1200 1 0.01 0.685102040816327
2400 2 0.01 0.715877551020408
3000 3 0.01 0.695673469387755
1200 2 0.01 0.701795918367347
2100 7 0.001 0.715102040816327
3000 4 0.01 0.679918367346939
1500 3 0.01 0.695428571428571
