"n.trees" "interaction.depth" "shrinkage" "acc"
600 5 0.001 0.695714285714286
300 2 0.01 0.685591836734694
600 4 0.01 0.689510204081633
600 1 0.01 0.683428571428571
2100 1 0.01 0.683591836734694
1500 3 0.01 0.691551020408163
300 4 0.01 0.701673469387755
2700 4 0.001 0.711061224489796
2400 6 0.001 0.681591836734694
2700 1 0.001 0.697387755102041
