"n.trees" "interaction.depth" "shrinkage" "acc"
600 7 0.001 0.703877551020408
1500 1 0.01 0.719836734693878
300 3 0.01 0.685673469387755
1200 1 0.01 0.693061224489796
1200 4 0.01 0.717632653061224
1800 3 0.01 0.705591836734694
1500 1 0.01 0.693795918367347
2400 4 0.001 0.705102040816327
1800 4 0.01 0.681632653061224
1200 2 0.01 0.689387755102041
