"n.trees" "interaction.depth" "shrinkage" "acc"
1800 2 0.01 0.701673469387755
2100 2 0.001 0.687632653061224
900 2 0.01 0.691428571428571
900 1 0.01 0.68730612244898
600 2 0.01 0.689551020408163
2100 5 0.01 0.687632653061224
300 2 0.01 0.693714285714286
2400 6 0.001 0.713061224489796
2700 3 0.001 0.675673469387755
1500 2 0.01 0.697469387755102
