"n.trees" "interaction.depth" "shrinkage" "acc"
900 5 0.001 0.699836734693878
900 1 0.01 0.709795918367347
3000 4 0.001 0.699632653061224
1800 1 0.01 0.687061224489796
2700 2 0.01 0.715755102040816
2700 3 0.01 0.715673469387755
600 5 0.01 0.701632653061224
2700 5 0.001 0.713183673469388
2400 7 0.01 0.687877551020408
600 5 0.01 0.687387755102041
