"n.trees" "interaction.depth" "shrinkage" "acc"
1200 2 0.001 0.677591836734694
2400 2 0.001 0.66734693877551
3000 1 0.01 0.663469387755102
300 1 0.01 0.659020408163265
3000 1 0.01 0.661591836734694
600 2 0.01 0.648938775510204
1800 1 0.01 0.649469387755102
2400 3 0.001 0.692775510204082
900 3 0.001 0.647469387755102
900 4 0.001 0.69130612244898
