"n.trees" "interaction.depth" "shrinkage" "acc"
900 7 0.001 0.707877551020408
900 1 0.01 0.701877551020408
600 2 0.01 0.699714285714286
300 1 0.01 0.683387755102041
1200 4 0.01 0.719836734693878
3000 1 0.01 0.701428571428571
1200 2 0.01 0.699959183673469
2100 6 0.001 0.713142857142857
2700 5 0.01 0.683836734693878
600 3 0.01 0.693510204081633
