"n.trees" "interaction.depth" "shrinkage" "acc"
900 6 0.001 0.709836734693878
1200 1 0.01 0.709795918367347
600 1 0.01 0.705714285714286
3000 1 0.01 0.687387755102041
2400 2 0.01 0.701673469387755
2100 2 0.01 0.695387755102041
300 3 0.01 0.701836734693878
300 5 0.01 0.709102040816327
600 7 0.01 0.679836734693878
2700 6 0.001 0.705469387755102
