"n.trees" "interaction.depth" "shrinkage" "acc"
600 5 0.001 0.701836734693878
1200 1 0.01 0.713918367346939
3000 4 0.001 0.701714285714286
900 1 0.01 0.691061224489796
1800 4 0.01 0.705714285714286
3000 3 0.01 0.707673469387755
600 5 0.01 0.693673469387755
900 6 0.01 0.703020408163265
2400 4 0.001 0.685795918367347
1200 2 0.01 0.691428571428571
